Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Country;Location;Size;Color;Season;Year;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Discount value
1056;70;Female;Jacket;Outerwear;27;USA;Massachusetts;M;Orange;Spring;2023;3.3;No;Next Day Air;Yes;nothing;Debit Card;10.0
1057;20;Female;Sweater;Clothing;64;USA;Idaho;L;Black;Winter;2023;2.9;No;2-Day Shipping;Yes;42;Debit Card;20.0
1058;65;Male;Jacket;Outerwear;23;USA;Wisconsin;S;Maroon;Spring;2023;4.4;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
1059;29;Female;Scarf;Accessories;33;USA;New Mexico;L;Violet;Summer;2023;3.1;No;Next Day Air;No;49;Bank Transfer;
1060;22;Female;Jacket;Outerwear;34;USA;North Carolina;M;Beige;Winter;2023;2.5;No;Standard;No;nothing;Debit Card;
1061;27;Female;Sweater;Clothing;35;USA;Iowa;S;Gray;Summer;2023;2.6;No;Next Day Air;Yes;nothing;Debit Card;10.0
1062;36;Female;Coat;Outerwear;62;USA;Idaho;M;Gray;Summer;2023;4.4;No;Free Shipping;No;nothing;Debit Card;
1063;59;Female;Boots;Footwear;75;USA;Ohio;M;Brown;Fall;2023;2.6;No;Next Day Air;No;21;Debit Card;
1064;62;Female;Hoodie;Clothing;29;USA;Alabama;S;Indigo;Summer;2023;3.3;No;Free Shipping;No;nothing;Cash;
1065;34;Female;Hat;Accessories;28;USA;Wyoming;M;Violet;Spring;2023;3.5;No;Express;No;42;Credit Card;0.0
1066;59;Female;T-shirt;Clothing;20;USA;Alabama;XL;Blue;Spring;2023;4.1;No;Store Pickup;Yes;nothing;Debit;10.0
1067;49;Male;Coat;Outerwear;96;USA;Mississippi;M;Red;Winter;2023;4.0;No;Store Pickup;No;nothing;Credit;
1068;18;F;Dress;Clothing;43;USA;Pennsylvania;S;Peach;Summer;2023;2.7;No;2-Day Shipping;No;nothing;Cash;
1069;55;Female;Shirt;Clothing;94;USA;Wyoming;M;Olive;Fall;2023;2.5;No;Standard;No;47;Credit Card;0.0
1070;38;Male;Skirt;Clothing;81;USA;Maryland;XL;White;Fall;2023;4.3;No;Next Day Air;Yes;nothing;Debit Card;50.0
1071;50;Female;Jewelry;Accessories;75;USA;North Carolina;M;Magenta;Summer;2023;3.3;No;Free Shipping;No;nothing;Debit Card;0.0
1072;61;Female;Hat;Accessories;81;USA;Pennsylvania;M;Beige;Summer;2023;2.6;No;Express;No;nothing;Credit Card;0.0
1073;48;Female;Shorts;Clothing;92;USA;Idaho;L;Gold;Fall;2023;3.5;No;Express;No;nothing;Debit Card;
1074;22;Female;Scarf;Accessories;96;USA;California;XL;Purple;Spring;2023;4.0;No;Store Pickup;No;nothing;Credit Card;0.0
1075;48;Male;Jewelry;Accessories;71;USA;Tennessee;S;White;Fall;2023;2.6;No;Standard;No;nothing;Bank Transfer;0.0
1076;57;Female;Sunglasses;Accessories;50;USA;Missouri;L;Indigo;Summer;2023;4.9;No;Next Day Air;Yes;nothing;Debit Card;10.0
1077;33;Female;Coat;Outerwear;72;USA;North Dakota;L;Charcoal;Spring;2023;2.9;No;Standard;Yes;47;Debit Card;10.0
1078;58;Male;Jacket;Outerwear;28;USA;West Virginia;M;Pink;Winter;2023;3.7;No;Standard;Yes;5;Credit;10.0
1079;37;Female;Sweater;Clothing;59;USA;Arizona;M;Silver;Fall;2023;4.4;No;Express;No;49;Credit Card;0.0
1080;18;Female;Coat;Outerwear;33;USA;Oklahoma;S;Blue;Summer;2023;4.4;No;Free Shipping;No;nothing;Bank Transfer;
1081;65;Female;Scarf;Accessories;59;USA;Pennsylvania;L;Blue;Fall;2023;3.8;No;Express;Yes;22;Cash;10.0
1082;62;Female;Belt;Accessories;30;USA;Idaho;XL;Brown;Spring;2023;4.5;No;Standard;Yes;nothing;Credit Card;10.0
1083;54;Male;Hat;Accessories;85;USA;South Carolina;XL;Cyan;Winter;2023;2.6;No;Next Day Air;Yes;nothing;Debit Card;10.0
1084;35;Female;Backpack;Accessories;97;USA;Washington;L;Teal;Summer;2023;3.3;No;Store Pickup;No;nothing;Cash;0.0
1085;34;Male;T-shirt;Clothing;36;USA;Arkansas;S;Purple;Fall;2023;4.1;No;Next Day Air;No;48;Cash;
1086;25;Female;Jewelry;Accessories;85;USA;Utah;M;Turquoise;Winter;2023;3.0;No;Store Pickup;Yes;nothing;Debit Card;10.0
1087;53;Female;Sunglasses;Accessories;62;USA;Alaska;M;Olive;Winter;2023;3.0;No;Free Shipping;No;27;Cash;
1088;45;Male;Jeans;Clothing;71;USA;West Virginia;S;White;Winter;2023;3.4;No;Next Day Air;No;nothing;Bank Transfer;0.0
1089;49;Female;Pants;Clothing;21;USA;Louisiana;M;Turquoise;Winter;2023;2.7;No;Free Shipping;No;nothing;Credit;
1090;40;Female;Backpack;Accessories;61;USA;Arizona;M;Silver;Spring;2023;3.8;No;Next Day Air;No;nothing;Credit;0.0
1091;38;Female;Scarf;Accessories;58;USA;Connecticut;M;Violet;Spring;2023;4.2;No;Store Pickup;Yes;nothing;Cash;20.0
1092;44;Female;Sweater;Clothing;80;USA;North Carolina;L;Lavender;Spring;2023;4.7;No;Store Pickup;No;nothing;Credit Card;0.0
1093;68;M;Jewelry;Accessories;50;USA;South Dakota;L;Magenta;Spring;2023;4.1;No;2-Day Shipping;No;nothing;Debit Card;
1094;60;Male;Sneakers;Footwear;48;USA;Delaware;S;Indigo;Winter;2023;4.2;No;2-Day Shipping;No;nothing;Debit Card;0.0
1095;0;Female;Jewelry;Accessories;40;USA;Connecticut;M;Black;Winter;2023;4.8;No;Next Day Air;Yes;nothing;Cash;10.0
1096;19;Female;Coat;Outerwear;34;USA;Tennessee;S;Peach;Summer;2023;3.0;No;Free Shipping;Yes;nothing;Bank Transfer;50.0
1097;57;Female;Coat;Outerwear;46;USA;New Hampshire;S;Beige;Fall;2023;2.6;No;Standard;No;nothing;Credit Card;
1098;58;Female;Sunglasses;Accessories;27;USA;Vermont;M;Black;Summer;2023;3.2;No;Store Pickup;No;nothing;Bank Transfer;0.0
1099;49;Female;Handbag;Accessories;98;USA;Idaho;S;Turquoise;Spring;2023;3.6;No;Next Day Air;Yes;nothing;Credit Card;20.0
1100;19;Female;Sweater;Clothing;73;USA;North Carolina;M;Peach;Fall;2023;2.6;No;Next Day Air;No;nothing;Bank Transfer;
1101;50;Female;Pants;Clothing;28;USA;Nevada;L;Gold;Spring;2023;4.4;No;Express;No;2;Credit Card;0.0
1102;30;Female;Gloves;Accessories;76;USA;Delaware;XL;Silver;Fall;2023;3.0;No;Free Shipping;No;39;Cash;
1103;52;Male;Sweater;Clothing;83;USA;Texas;M;Peach;Fall;2023;2.9;No;Express;Yes;nothing;Cash;10.0
1104;35;Male;Hoodie;Clothing;23;USA;Tennessee;S;Charcoal;Spring;2023;4.3;No;Free Shipping;No;8;Debit Card;0.0
1105;35;Female;Hat;Accessories;28;USA;Delaware;M;Beige;Fall;2023;3.1;No;Express;Yes;nothing;Bank Transfer;10.0
1106;33;Male;T-shirt;Clothing;83;USA;Massachusetts;S;Olive;Spring;2023;3.0;No;Next Day Air;No;nothing;Debit Card;0.0
1107;52;Female;Skirt;Clothing;96;USA;Minnesota;L;Violet;Winter;2023;3.6;No;Store Pickup;No;12;Debit Card;
1108;0;Male;Sneakers;Footwear;62;USA;Texas;M;Peach;Fall;2023;2.8;No;Store Pickup;No;nothing;Bank Transfer;
1109;27;Female;Shorts;Clothing;25;USA;Nebraska;M;Teal;Fall;2023;2.8;No;Standard;No;50;Cash;0.0
1110;66;Female;Hoodie;Clothing;97;USA;Oklahoma;L;Violet;Winter;2023;4.9;No;Next Day Air;No;nothing;Debit Card;
1111;28;Male;Hoodie;Clothing;61;USA;Texas;L;Cyan;Fall;2023;3.0;No;Standard;No;nothing;Cash;
1112;22;M;Shoes;Footwear;66;USA;New York;S;Olive;Summer;2023;4.1;No;Next Day Air;No;nothing;Credit Card;
1113;69;Female;Hoodie;Clothing;67;USA;Washington;XL;Pink;Spring;2023;4.6;No;Free Shipping;Yes;nothing;Cash;10.0
1114;28;Female;Sunglasses;Accessories;80;USA;Maryland;M;Purple;Summer;2023;4.8;No;Next Day Air;No;nothing;Cash;
1115;55;Female;Skirt;Clothing;25;USA;New Hampshire;L;Violet;Fall;2023;2.6;No;Next Day Air;No;47;Bank Transfer;0.0
1116;30;Female;Hat;Accessories;58;USA;New York;S;Peach;Fall;2023;4.0;No;2-Day Shipping;No;nothing;Cash;
1117;67;Female;Backpack;Accessories;96;USA;Hawaii;M;Charcoal;Winter;2023;4.2;No;Express;No;nothing;Credit;
1118;25;Male;Sunglasses;Accessories;77;USA;California;L;Lavender;Spring;2023;4.5;No;Store Pickup;No;nothing;Credit Card;0.0
1119;49;Male;Belt;Accessories;65;USA;Indiana;M;Purple;Summer;2023;4.9;No;Standard;Yes;nothing;Debit;50.0
1120;34;Female;Jewelry;Accessories;36;USA;Louisiana;M;Indigo;Spring;2023;3.1;No;Standard;No;nothing;Credit Card;
1121;22;Male;Sneakers;Footwear;84;USA;Pennsylvania;M;Magenta;Winter;2023;4.0;No;Next Day Air;No;nothing;Debit Card;0.0
1122;63;F;T-shirt;Clothing;58;USA;Florida;XL;Peach;Fall;2023;3.2;No;Express;No;nothing;Cash;
1123;70;Female;Handbag;Accessories;62;USA;North Carolina;S;Charcoal;Spring;2023;4.3;No;2-Day Shipping;Yes;nothing;Credit Card;10.0
1124;36;Female;Hat;Accessories;67;USA;Massachusetts;S;Purple;Fall;2023;2.5;No;Store Pickup;No;nothing;Cash;0.0
1125;42;Female;Sweater;Clothing;20;USA;Iowa;M;Orange;Spring;2023;4.9;No;Express;Yes;nothing;Cash;10.0
1126;0;Male;Sandals;Footwear;90;USA;North Dakota;M;Lavender;Summer;2023;2.7;No;2-Day Shipping;No;nothing;Bank Transfer;0.0
1127;23;Female;Scarf;Accessories;58;USA;Iowa;L;Beige;Winter;2023;3.4;No;Standard;No;nothing;Debit Card;0.0
1128;50;Male;Shirt;Clothing;53;USA;Delaware;XL;Maroon;Spring;2023;4.8;No;Store Pickup;No;nothing;Debit Card;
1129;56;Male;Gloves;Accessories;30;USA;New York;L;Charcoal;Winter;2023;4.7;No;Next Day Air;No;nothing;Debit Card;0.0
1130;37;Male;Hoodie;Clothing;65;USA;New Hampshire;XL;White;Winter;2023;4.7;No;Express;Yes;46;Debit Card;20.0
1131;67;Female;Jewelry;Accessories;41;USA;Kentucky;M;Lavender;Summer;2023;3.9;No;Standard;No;nothing;Cash;
1132;67;Female;Shirt;Clothing;73;USA;Illinois;M;Black;Spring;2023;3.7;No;Express;No;nothing;Bank Transfer;0.0
1133;50;Male;Hoodie;Clothing;98;USA;North Carolina;S;Teal;Spring;2023;4.3;No;Store Pickup;No;nothing;Cash;0.0
1134;0;Female;Shoes;Footwear;36;USA;Connecticut;XL;Magenta;Winter;2023;4.1;No;2-Day Shipping;No;nothing;Cash;
1135;62;M;T-shirt;Clothing;81;USA;Wisconsin;M;Brown;Summer;2023;4.6;No;Express;No;2;Debit Card;
1136;65;Female;Skirt;Clothing;90;USA;Massachusetts;L;Peach;Winter;2023;3.6;No;2-Day Shipping;Yes;32;Bank Transfer;20.0
1137;23;Male;Handbag;Accessories;83;USA;Illinois;S;Cyan;Summer;2023;4.8;No;Free Shipping;No;nothing;Cash;
1138;46;Female;Shirt;Clothing;91;USA;New Mexico;XL;Pink;Winter;2023;2.8;No;2-Day Shipping;No;16;Bank Transfer;
1139;18;Female;Pants;Clothing;36;USA;Iowa;M;Purple;Summer;2023;4.7;No;Express;No;32;Debit Card;0.0
1140;58;M;Coat;Outerwear;53;USA;Alabama;L;Purple;Spring;2023;3.9;No;Standard;No;nothing;Debit Card;
1141;31;Male;Jeans;Clothing;39;USA;Maryland;M;White;Winter;2023;2.6;No;Store Pickup;No;nothing;Credit Card;0.0
1142;39;Male;Gloves;Accessories;33;USA;Ohio;S;Silver;Winter;2023;4.7;No;Next Day Air;Yes;nothing;Cash;10.0
1143;69;Female;T-shirt;Clothing;76;USA;Ohio;L;Green;Spring;2023;3.5;No;Store Pickup;No;nothing;Debit Card;0.0
1144;68;Female;Boots;Footwear;23;USA;Nevada;L;Teal;Winter;2023;4.4;No;Standard;Yes;43;Debit;10.0
1145;41;Female;Jeans;Clothing;54;USA;South Carolina;S;Indigo;Fall;2023;4.4;No;2-Day Shipping;No;nothing;Bank Transfer;0.0
1146;31;Male;Sneakers;Footwear;89;USA;Nevada;L;Pink;Summer;2023;3.0;No;Express;No;nothing;Cash;0.0
1147;48;Female;Sneakers;Footwear;38;USA;Wisconsin;M;Indigo;Summer;2023;4.2;No;Standard;No;7;Bank Transfer;
1148;59;Male;Hat;Accessories;36;USA;Tennessee;XL;Red;Winter;2023;4.3;No;Next Day Air;No;nothing;Debit Card;0.0
1149;34;Male;Pants;Clothing;66;USA;Florida;M;Violet;Spring;2023;2.6;No;Store Pickup;Yes;10;Debit;10.0
1150;21;Female;Jewelry;Accessories;42;USA;Georgia;L;Cyan;Spring;2023;3.3;No;Store Pickup;Yes;40;Debit Card;10.0
1151;29;;Jewelry;Accessories;36;USA;Kentucky;S;Red;Winter;2023;2.7;No;Next Day Air;Yes;nothing;Debit Card;10.0
1152;41;Female;Blouse;Clothing;86;USA;Ohio;M;Gray;Spring;2023;4.2;No;Express;Yes;nothing;Credit Card;10.0
1153;62;Female;Handbag;Accessories;49;USA;Connecticut;M;Gold;Fall;2023;4.0;No;Standard;No;8;Credit;0.0
1154;27;;Shirt;Clothing;41;USA;Idaho;M;Pink;Summer;2023;4.0;No;Free Shipping;Yes;nothing;Bank Transfer;10.0
1155;49;;Dress;Clothing;82;USA;Georgia;L;Cyan;Spring;2023;2.9;No;2-Day Shipping;No;nothing;Credit Card;
1156;67;Female;T-shirt;Clothing;53;USA;Tennessee;S;Red;Fall;2023;2.6;No;Express;No;nothing;Credit;
1157;20;Male;Shoes;Footwear;21;USA;Hawaii;M;Gold;Summer;2023;4.8;No;Express;Yes;nothing;Debit Card;10.0
1158;0;Female;Belt;Accessories;66;USA;Maryland;M;Charcoal;Fall;2023;4.4;No;Standard;No;nothing;Cash;
1159;69;Female;Belt;Accessories;89;USA;Nevada;L;Orange;Summer;2023;4.0;No;2-Day Shipping;Yes;41;Bank Transfer;10.0
1160;66;Male;Handbag;Accessories;55;USA;New Hampshire;L;Blue;Fall;2023;3.6;No;2-Day Shipping;No;46;Debit Card;0.0
1161;37;Male;Scarf;Accessories;42;USA;North Dakota;S;Blue;Summer;2023;3.2;No;Next Day Air;Yes;nothing;Debit Card;10.0
1162;63;Female;Shorts;Clothing;52;USA;Oklahoma;S;Orange;Fall;2023;3.1;No;2-Day Shipping;Yes;nothing;Cash;10.0
1163;47;Male;Sandals;Footwear;92;USA;North Carolina;M;Blue;Winter;2023;4.2;No;Express;No;nothing;Cash;0.0
1164;26;F;Pants;Clothing;56;USA;Tennessee;L;White;Summer;2023;3.0;No;2-Day Shipping;No;nothing;Debit Card;0.0
1165;68;Male;Dress;Clothing;96;USA;Montana;M;Green;Winter;2023;4.2;No;Standard;No;47;Credit;0.0
1166;51;Female;T-shirt;Clothing;64;USA;Wisconsin;M;Silver;Winter;2023;2.9;No;Next Day Air;No;nothing;Debit Card;0.0
1167;0;Male;Dress;Clothing;48;USA;Connecticut;S;Lavender;Winter;2023;3.7;No;Store Pickup;Yes;22;Debit Card;20.0
1168;60;Female;Socks;Clothing;83;USA;New Jersey;XL;Beige;Summer;2023;3.6;No;Free Shipping;No;nothing;Credit;0.0
1169;68;Female;Scarf;Accessories;91;USA;Mississippi;L;Violet;Summer;2023;3.6;No;Standard;No;nothing;Debit Card;
1170;25;F;Backpack;Accessories;94;USA;Wyoming;S;Gray;Fall;2023;4.5;No;2-Day Shipping;No;nothing;Cash;0.0
1171;57;Female;Skirt;Clothing;62;USA;Illinois;S;Red;Spring;2023;3.2;No;Express;No;nothing;Cash;
1172;0;Male;Socks;Clothing;55;USA;Louisiana;M;Lavender;Spring;2023;3.9;No;Next Day Air;No;nothing;Debit Card;0.0
1173;59;Female;Coat;Outerwear;68;USA;Oregon;L;Peach;Spring;2023;4.6;No;Store Pickup;No;42;Bank Transfer;
1174;44;Male;Jewelry;Accessories;76;USA;South Dakota;M;Indigo;Winter;2023;2.5;No;Express;No;42;Cash;0.0
1175;42;Female;Backpack;Accessories;31;USA;Michigan;M;Black;Winter;2023;4.3;No;Express;Yes;nothing;Bank Transfer;10.0
1176;35;Female;Belt;Accessories;81;USA;New Jersey;M;Beige;Spring;2023;4.1;No;Store Pickup;No;nothing;Credit;
1177;36;Female;Dress;Clothing;83;USA;Oregon;M;Red;Winter;2023;4.6;No;Free Shipping;No;nothing;Credit;0.0
1178;54;Female;Skirt;Clothing;21;USA;Iowa;M;Black;Spring;2023;4.8;No;Standard;No;nothing;Debit Card;0.0
1179;37;Female;Dress;Clothing;22;USA;South Carolina;M;Teal;Spring;2023;4.9;No;Express;Yes;23;Debit Card;10.0
1180;20;Female;T-shirt;Clothing;33;USA;Indiana;M;Blue;Summer;2023;2.8;No;Free Shipping;Yes;nothing;Bank Transfer;10.0
1181;23;Female;Skirt;Clothing;23;USA;Oregon;S;Beige;Spring;2023;4.9;No;Standard;No;34;Cash;
1182;61;F;Shorts;Clothing;96;USA;New York;L;Teal;Summer;2023;3.5;No;Free Shipping;No;nothing;Bank Transfer;
1183;37;Female;Jewelry;Accessories;21;USA;New Mexico;M;Maroon;Spring;2023;3.8;No;Express;No;nothing;Credit;
1184;23;Female;Pants;Clothing;39;USA;Louisiana;M;Yellow;Spring;2023;4.5;No;2-Day Shipping;No;nothing;Credit Card;
1185;63;Male;Belt;Accessories;73;USA;South Carolina;S;Indigo;Fall;2023;3.4;No;Express;No;19;Credit Card;
1186;47;Male;Jeans;Clothing;64;USA;Maine;M;Magenta;Spring;2023;3.9;No;Standard;No;29;Credit Card;
1187;63;Male;Jeans;Clothing;68;USA;Indiana;M;Beige;Summer;2023;4.1;No;2-Day Shipping;Yes;27;Credit Card;10.0
1188;56;Female;Hat;Accessories;89;USA;Iowa;L;Maroon;Fall;2023;3.0;No;Express;No;nothing;Credit Card;
1189;68;Female;Blouse;Clothing;29;USA;Mississippi;M;Magenta;Summer;2023;3.3;No;Next Day Air;No;nothing;Credit Card;0.0
1190;64;Female;Shirt;Clothing;97;USA;Arkansas;XL;Teal;Summer;2023;4.9;No;Free Shipping;Yes;28;Debit Card;10.0
1191;62;Female;Shirt;Clothing;45;USA;South Carolina;M;Orange;Winter;2023;4.3;No;Next Day Air;No;31;Credit Card;
1192;0;Female;T-shirt;Clothing;70;USA;Indiana;L;Charcoal;Winter;2023;4.1;No;Free Shipping;No;50;Debit Card;
1193;49;Female;Coat;Outerwear;56;USA;Florida;M;Turquoise;Summer;2023;4.0;No;2-Day Shipping;Yes;nothing;Debit Card;10.0
1194;40;Female;Jacket;Outerwear;55;USA;Alaska;L;Pink;Fall;2023;5.0;No;2-Day Shipping;No;nothing;Credit Card;0.0
1195;50;Female;Hoodie;Clothing;46;USA;New York;S;Teal;Winter;2023;3.1;No;2-Day Shipping;No;nothing;Credit Card;0.0
1196;25;Female;Scarf;Accessories;95;USA;Texas;M;White;Winter;2023;4.0;No;2-Day Shipping;Yes;nothing;Debit Card;10.0
1197;30;Female;Belt;Accessories;88;USA;North Dakota;M;Maroon;Winter;2023;3.2;No;2-Day Shipping;Yes;nothing;Bank Transfer;10.0
1198;54;Male;Sneakers;Footwear;92;USA;Vermont;L;Violet;Fall;2023;3.9;No;Standard;No;nothing;Cash;0.0
1199;40;Male;Socks;Clothing;49;USA;New Jersey;M;Brown;Summer;2023;3.9;No;2-Day Shipping;Yes;nothing;Cash;50.0
1200;0;Female;Sandals;Footwear;89;USA;Maryland;M;Indigo;Fall;2023;4.5;No;Free Shipping;Yes;nothing;Debit Card;10.0
1201;27;Female;Coat;Outerwear;22;USA;Connecticut;XL;Black;Winter;2023;4.4;No;Store Pickup;Yes;nothing;Credit;10.0
1202;27;Male;Shoes;Footwear;61;USA;Illinois;XL;Black;Summer;2023;3.1;No;2-Day Shipping;No;nothing;Debit Card;0.0
1203;48;Female;Scarf;Accessories;29;USA;Maryland;S;Olive;Spring;2023;2.9;No;Standard;No;14;Debit Card;
1204;40;Female;Sneakers;Footwear;82;USA;Minnesota;M;Orange;Winter;2023;3.7;No;Free Shipping;No;nothing;Bank Transfer;
1205;67;Female;Belt;Accessories;94;USA;Florida;M;Pink;Spring;2023;3.2;No;2-Day Shipping;No;nothing;Credit Card;
1206;52;Female;Handbag;Accessories;99;USA;California;M;Olive;Spring;2023;3.5;No;Standard;No;38;Bank Transfer;
1207;22;Female;Handbag;Accessories;59;USA;Mississippi;S;Cyan;Fall;2023;3.0;No;Free Shipping;Yes;nothing;Debit Card;10.0
1208;62;Female;Boots;Footwear;90;USA;Washington;M;White;Summer;2023;4.1;No;Next Day Air;Yes;nothing;Credit Card;10.0
1209;20;F;Boots;Footwear;100;USA;Wisconsin;S;Red;Winter;2023;2.9;No;2-Day Shipping;Yes;nothing;Debit Card;20.0
1210;0;Male;Pants;Clothing;62;USA;Pennsylvania;M;Blue;Winter;2023;3.8;No;Next Day Air;No;nothing;Bank Transfer;
1211;34;Female;Sunglasses;Accessories;78;USA;Missouri;M;Olive;Fall;2023;4.1;No;Next Day Air;No;nothing;Cash;0.0
1212;23;Female;Hoodie;Clothing;94;USA;Oklahoma;M;Green;Spring;2023;4.6;No;Store Pickup;No;nothing;Debit Card;
1213;32;Male;Shoes;Footwear;74;USA;Pennsylvania;M;Yellow;Summer;2023;2.5;No;Free Shipping;Yes;nothing;Credit Card;20.0
1214;68;Male;Handbag;Accessories;52;USA;Kentucky;XL;Black;Spring;2023;3.7;No;Express;Yes;nothing;Debit Card;10.0
1215;30;Female;Jacket;Outerwear;81;USA;Vermont;M;Blue;Fall;2023;3.8;No;Free Shipping;Yes;nothing;Cash;10.0
1216;0;Male;Blouse;Clothing;20;USA;Oregon;L;Pink;Winter;2023;2.6;No;2-Day Shipping;Yes;15;Credit Card;10.0
1217;62;Female;Pants;Clothing;32;USA;Utah;XL;Lavender;Summer;2023;3.7;No;Free Shipping;Yes;3;Debit Card;20.0
1218;50;Female;Boots;Footwear;63;USA;Nebraska;XL;Cyan;Fall;2023;2.6;No;Free Shipping;No;nothing;Cash;0.0
1219;55;Male;Boots;Footwear;79;USA;Pennsylvania;M;Cyan;Spring;2023;3.1;No;Store Pickup;No;nothing;Cash;0.0
1220;19;Male;Sweater;Clothing;23;USA;Vermont;M;Gold;Winter;2023;2.5;No;Next Day Air;No;nothing;Credit Card;0.0
1221;67;F;Gloves;Accessories;64;USA;Kentucky;M;Green;Winter;2023;4.9;No;Express;No;36;Bank Transfer;0.0
1222;18;Female;Socks;Clothing;69;USA;Iowa;M;Red;Winter;2023;4.5;No;Standard;Yes;nothing;Cash;50.0
1223;0;Female;Jeans;Clothing;69;USA;Indiana;L;Magenta;Fall;2023;3.4;No;Store Pickup;No;nothing;Bank Transfer;
1224;0;Male;Pants;Clothing;24;USA;Kansas;L;Red;Winter;2023;3.9;No;Free Shipping;No;nothing;Bank Transfer;0.0
1225;62;Female;Shorts;Clothing;50;USA;Illinois;M;Yellow;Summer;2023;3.7;No;Store Pickup;No;nothing;Debit Card;0.0
1226;28;Female;Gloves;Accessories;97;USA;North Carolina;S;Turquoise;Fall;2023;2.6;No;Free Shipping;No;nothing;Debit Card;0.0
1227;53;Female;Sandals;Footwear;91;USA;Ohio;S;Cyan;Fall;2023;3.4;No;Store Pickup;No;nothing;Debit Card;0.0
1228;27;Female;Blouse;Clothing;37;USA;Illinois;L;Yellow;Spring;2023;4.9;No;Store Pickup;Yes;nothing;Bank Transfer;10.0
1229;55;Female;Jacket;Outerwear;55;USA;Indiana;S;Yellow;Winter;2023;3.9;No;Express;No;nothing;Cash;0.0
1230;34;Male;Jewelry;Accessories;52;USA;Kansas;XL;Maroon;Winter;2023;3.6;No;Express;No;39;Bank Transfer;
1231;25;Male;Hat;Accessories;80;USA;Illinois;L;Brown;Spring;2023;4.6;No;Standard;No;49;Debit Card;0.0
1232;66;Female;Socks;Clothing;79;USA;Pennsylvania;M;Gold;Spring;2023;4.0;No;2-Day Shipping;No;nothing;Credit Card;
1233;57;Female;Handbag;Accessories;23;USA;New York;M;Charcoal;Summer;2023;3.6;No;Free Shipping;No;31;Debit Card;0.0
1234;46;Male;Pants;Clothing;73;USA;Utah;L;Beige;Winter;2023;3.5;No;Next Day Air;No;nothing;Debit Card;0.0
1235;38;Female;Gloves;Accessories;99;USA;New Jersey;M;Indigo;Fall;2023;4.1;No;Store Pickup;Yes;nothing;Bank Transfer;10.0
1236;23;;Sweater;Clothing;22;USA;Idaho;M;Red;Spring;2023;3.0;No;Store Pickup;No;nothing;Debit;
1237;42;Male;Hat;Accessories;68;USA;New Mexico;M;White;Summer;2023;4.4;No;Store Pickup;No;35;Debit Card;0.0
1238;25;Male;Dress;Clothing;92;USA;Michigan;S;Charcoal;Spring;2023;4.4;No;2-Day Shipping;No;nothing;Credit Card;0.0
1239;55;Male;Pants;Clothing;77;USA;Wyoming;M;Violet;Winter;2023;3.7;No;Express;Yes;nothing;Debit Card;20.0
1240;62;Female;Coat;Outerwear;37;USA;New Jersey;XL;Magenta;Spring;2023;4.8;No;Standard;No;32;Debit Card;0.0
1241;41;Female;Scarf;Accessories;79;USA;New Jersey;L;White;Winter;2023;2.9;No;Store Pickup;No;nothing;Debit Card;
1242;0;Female;Hoodie;Clothing;51;USA;Hawaii;XL;Pink;Winter;2023;3.1;No;Express;No;34;Credit Card;0.0
1243;56;F;Socks;Clothing;27;USA;Nevada;M;Lavender;Summer;2023;4.0;No;Next Day Air;No;nothing;Bank Transfer;
1244;0;Female;Blouse;Clothing;23;USA;New Hampshire;S;Pink;Spring;2023;3.0;No;Store Pickup;Yes;nothing;Debit Card;20.0
1245;70;Female;Socks;Clothing;76;USA;Indiana;S;Silver;Summer;2023;3.9;No;2-Day Shipping;No;nothing;Cash;
1246;42;Female;Dress;Clothing;31;USA;New York;M;Violet;Fall;2023;3.4;No;Standard;No;30;Bank Transfer;
1247;27;Female;Hoodie;Clothing;60;USA;Louisiana;M;Charcoal;Winter;2023;2.7;No;Standard;No;27;Cash;0.0
1248;65;Female;T-shirt;Clothing;99;USA;Virginia;M;Charcoal;Spring;2023;3.5;No;Express;Yes;nothing;Debit Card;20.0
1249;62;Female;Hat;Accessories;37;USA;Wisconsin;XL;Red;Winter;2023;3.0;No;Free Shipping;Yes;8;Credit Card;20.0
1250;62;;Boots;Footwear;50;USA;Oregon;M;Peach;Winter;2023;4.5;No;Express;Yes;nothing;Debit Card;10.0
1251;52;Male;Jeans;Clothing;26;USA;New Hampshire;XL;Purple;Winter;2023;4.1;No;Free Shipping;No;24;Cash;
1252;56;Male;Shorts;Clothing;86;USA;Indiana;XL;Orange;Spring;2023;5.0;No;Next Day Air;No;nothing;Credit Card;
1253;28;Male;Sandals;Footwear;41;USA;Massachusetts;L;Magenta;Fall;2023;4.0;No;Standard;No;8;Cash;
1254;39;Female;Sandals;Footwear;23;USA;Montana;XL;Red;Winter;2023;4.9;No;Express;No;nothing;Credit;
1255;54;Female;Sneakers;Footwear;56;USA;California;XL;Black;Spring;2023;3.3;No;2-Day Shipping;Yes;2;Credit Card;10.0
1256;0;Female;Hat;Accessories;68;USA;Indiana;M;Peach;Fall;2023;4.1;No;Standard;Yes;nothing;Cash;10.0
1257;0;Female;Coat;Outerwear;48;USA;West Virginia;S;Olive;Winter;2023;3.6;No;Express;No;nothing;Cash;
